data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2018-10-04,São Lourenço,25.2,0.6,22.35594,30.2,41.4,140.1
2018-10-03,Cantareira,33.8,-0.1,332.39271,0,48.8,129.4
2018-10-03,Alto Tietê,46.3,0.1,259.39401,0.1,25.2,113.8
2018-10-03,Guarapiranga,50.6,-0.1,86.58243,0,54.2,115.1
2018-10-03,Cotia,41.1,-0.2,6.77503,0.8,1.2,116.4
2018-10-03,Rio Grande,78.8,0,88.35175,0,43.6,134.3
2018-10-03,Rio Claro,35.8,0.1,4.88743,0,38.4,176.4
2018-10-03,São Lourenço,24.6,0.4,21.80576,8.4,11.2,140.1
2018-10-02,Cantareira,33.9,0,332.98062,12.6,48.8,129.4
2018-10-02,Alto Tietê,46.2,0.1,258.94602,0.9,25.1,113.8
2018-10-02,Guarapiranga,50.7,0.4,86.81134,0.8,54.2,115.1
2018-10-02,Cotia,41.3,-0.3,6.82021,0.4,0.4,116.4
2018-10-02,Rio Grande,78.8,0.1,88.35175,0.2,43.6,134.3
2018-10-02,Rio Claro,35.7,0.4,4.87821,1.2,38.4,176.4
2018-10-02,São Lourenço,24.2,1.1,21.49187,0.2,2.8,140.1
2018-10-01,Cantareira,33.9,0.3,332.49942,36.2,36.2,129.4
2018-10-01,Alto Tietê,46.1,0.2,258.46215,24.2,24.2,113.8
2018-10-01,Guarapiranga,50.3,1.8,86.12519,53.4,53.4,115.1
2018-10-01,Cotia,41.6,-0.4,6.86554,0,0,116.4
2018-10-01,Rio Grande,78.7,0.8,88.25261,43.4,43.4,134.3
2018-10-01,Rio Claro,35.3,0.5,4.82316,37.2,37.2,176.4
2018-10-01,São Lourenço,23.1,0.2,20.55228,2.6,2.6,140.1
2018-09-30,Cantareira,33.6,-0.1,329.75714,0.1,53.1,87.1
2018-09-30,Alto Tietê,45.9,-0.1,257.3457,0,48.5,82.4
2018-09-30,Guarapiranga,48.5,-0.2,82.94668,0,40,79
2018-09-30,Cotia,42,-0.2,6.93385,0.2,48.2,85.3
2018-09-30,Rio Grande,77.9,0,87.36326,0,51.8,97.3
2018-09-30,Rio Claro,34.8,-0.2,4.75952,0,67.7,145.3
2018-09-30,São Lourenço,22.9,-0.2,20.31786,0.2,59.8,119
2018-09-29,Cantareira,33.7,-0.1,331.1511,0.2,53,87.1
2018-09-29,Alto Tietê,46,0,257.64565,0.2,48.5,82.4
2018-09-29,Guarapiranga,48.7,-0.3,83.39835,0.6,40,79
2018-09-29,Cotia,42.2,-0.1,6.9567,1.6,48,85.3
2018-09-29,Rio Grande,77.9,0,87.36326,3.4,51.8,97.3
2018-09-29,Rio Claro,35,-0.2,4.77764,2.5,67.7,145.3
2018-09-29,São Lourenço,23.1,-0.2,20.47412,1.6,59.6,119
2018-09-28,Cantareira,33.8,-0.2,332.21001,0.5,52.8,87.1
2018-09-28,Alto Tietê,46,-0.1,257.96997,7.8,48.3,82.4
2018-09-28,Guarapiranga,49,-0.2,83.85083,1.6,39.4,79
2018-09-28,Cotia,42.3,-0.1,6.9796,7.4,46.4,85.3
2018-09-28,Rio Grande,77.9,-0.1,87.42895,3.6,48.4,97.3
2018-09-28,Rio Claro,35.2,-0.5,4.80492,6.7,65.2,145.3
2018-09-28,São Lourenço,23.3,-0.5,20.70866,3.2,58,119
2018-09-27,Cantareira,34,-0.1,333.42398,1.9,52.3,87.1
2018-09-27,Alto Tietê,46.1,-0.1,258.56477,6.2,40.5,82.4
2018-09-27,Guarapiranga,49.2,-0.4,84.16805,0,37.8,79
2018-09-27,Cotia,42.4,-0.5,7.00253,0.2,39,85.3
2018-09-27,Rio Grande,78,0,87.52755,1.4,44.8,97.3
2018-09-27,Rio Claro,35.7,-0.5,4.87821,2,58.5,145.3
2018-09-27,São Lourenço,23.8,-0.6,21.09999,0,54.8,119
2018-09-26,Cantareira,34.1,-0.1,334.63154,0,50.4,87.1
2018-09-26,Alto Tietê,46.2,-0.2,259.10772,0,34.3,82.4
2018-09-26,Guarapiranga,49.6,-0.3,84.84911,0,37.8,79
2018-09-26,Cotia,42.9,-0.4,7.07158,0,38.8,85.3
2018-09-26,Rio Grande,78,-0.2,87.52755,0,43.4,97.3
2018-09-26,Rio Claro,36.2,-0.6,4.95232,0,56.5,145.3
2018-09-26,São Lourenço,24.4,-0.7,21.64877,0,54.8,119
2018-09-25,Cantareira,34.2,-0.1,335.67426,0,50.4,87.1
2018-09-25,Alto Tietê,46.4,-0.1,259.92056,0,34.3,82.4
2018-09-25,Guarapiranga,49.9,-0.4,85.37246,0,37.8,79
2018-09-25,Cotia,43.3,-0.4,7.141,0.2,38.8,85.3
2018-09-25,Rio Grande,78.2,0,87.69203,0,43.4,97.3
2018-09-25,Rio Claro,36.8,-0.9,5.02915,0,56.5,145.3
2018-09-25,São Lourenço,25.1,-0.6,22.27728,0,54.8,119
2018-09-24,Cantareira,34.3,-0.1,336.81599,0,50.4,87.1
2018-09-24,Alto Tietê,46.5,-0.2,260.71263,0.1,34.3,82.4
2018-09-24,Guarapiranga,50.3,-0.3,86.12519,0.2,37.8,79
2018-09-24,Cotia,43.7,-0.3,7.21079,0,38.6,85.3
2018-09-24,Rio Grande,78.2,-0.1,87.75787,0.2,43.4,97.3
2018-09-24,Rio Claro,37.7,-1,5.15083,0.2,56.5,145.3
2018-09-24,São Lourenço,25.7,-0.4,22.82841,0,54.8,119
2018-09-23,Cantareira,34.4,-0.1,337.76011,0.1,50.4,87.1
2018-09-23,Alto Tietê,46.7,-0.1,261.41529,0.1,34.2,82.4
2018-09-23,Guarapiranga,50.6,-0.2,86.58243,0.2,37.6,79
2018-09-23,Cotia,44,-0.3,7.25752,0.4,38.6,85.3
2018-09-23,Rio Grande,78.3,0,87.85669,0,43.2,97.3
2018-09-23,Rio Claro,38.7,-0.7,5.2864,0.2,56.3,145.3
2018-09-23,São Lourenço,26.1,-0.1,23.14385,0,54.8,119
2018-09-22,Cantareira,34.5,-0.1,339.02085,0,50.3,87.1
2018-09-22,Alto Tietê,46.8,-0.1,262.11234,0.4,34.1,82.4
2018-09-22,Guarapiranga,50.8,0,87.04045,0.2,37.4,79
2018-09-22,Cotia,44.3,-0.1,7.30442,0,38.2,85.3
2018-09-22,Rio Grande,78.3,0.3,87.85669,0,43.2,97.3
2018-09-22,Rio Claro,39.4,-0.6,5.38484,0.2,56.1,145.3
2018-09-22,São Lourenço,26.2,0.1,23.30172,0,54.8,119
2018-09-21,Cantareira,34.6,-0.1,339.95363,5.4,50.3,87.1
2018-09-21,Alto Tietê,46.9,-0.1,262.62029,2,33.7,82.4
2018-09-21,Guarapiranga,50.8,0.1,87.04045,3.6,37.2,79
2018-09-21,Cotia,44.4,0.1,7.32794,2.8,38.2,85.3
2018-09-21,Rio Grande,78,0.3,87.52755,6.2,43.2,97.3
2018-09-21,Rio Claro,40,-0.6,5.46457,2.8,55.9,145.3
2018-09-21,São Lourenço,26.1,0.3,23.22277,2,54.8,119
2018-09-20,Cantareira,34.7,-0.1,340.53608,0,44.9,87.1
2018-09-20,Alto Tietê,47,-0.1,263.15814,3.1,31.7,82.4
2018-09-20,Guarapiranga,50.7,0,86.81134,8.8,33.6,79
2018-09-20,Cotia,44.3,0,7.30442,14.6,35.4,85.3
2018-09-20,Rio Grande,77.7,0.1,87.19914,7.8,37,97.3
2018-09-20,Rio Claro,40.6,-0.6,5.54516,0.2,53.1,145.3
2018-09-20,São Lourenço,25.8,0.3,22.90724,25.6,52.8,119
2018-09-19,Cantareira,34.8,0,341.34296,1.3,44.9,87.1
2018-09-19,Alto Tietê,47.1,-0.1,263.81659,0,28.6,82.4
2018-09-19,Guarapiranga,50.7,-0.1,86.81134,0,24.8,79
2018-09-19,Cotia,44.3,-0.5,7.31382,0.4,20.8,85.3
2018-09-19,Rio Grande,77.6,0,87.10076,0,29.2,97.3
2018-09-19,Rio Claro,41.2,-0.5,5.62663,0,52.9,145.3
2018-09-19,São Lourenço,25.5,-0.2,22.67083,0,27.2,119
2018-09-18,Cantareira,34.8,-0.1,342.03992,6.4,43.6,87.1
2018-09-18,Alto Tietê,47.2,0,264.32966,2.6,28.6,82.4
2018-09-18,Guarapiranga,50.8,-0.3,87.04045,0.6,24.8,79
2018-09-18,Cotia,44.8,-0.4,7.38453,1,20.4,85.3
2018-09-18,Rio Grande,77.6,0.2,87.03521,0.2,29.2,97.3
2018-09-18,Rio Claro,41.7,-0.8,5.69864,2.2,52.9,145.3
2018-09-18,São Lourenço,25.7,-0.2,22.82841,0.6,27.2,119
2018-09-17,Cantareira,34.9,0,342.4984,0,37.2,87.1
2018-09-17,Alto Tietê,47.2,-0.2,264.74178,0,26,82.4
2018-09-17,Guarapiranga,51.1,0,87.49925,0.6,24.2,79
2018-09-17,Cotia,45.2,-0.4,7.45562,1.2,19.4,85.3
2018-09-17,Rio Grande,77.4,0.1,86.87145,0.8,29,97.3
2018-09-17,Rio Claro,42.5,-0.3,5.81318,0.2,50.7,145.3
2018-09-17,São Lourenço,25.9,0,22.98608,1.6,26.6,119
2018-09-16,Cantareira,34.9,-0.1,343.19208,4.6,37.2,87.1
2018-09-16,Alto Tietê,47.4,0,265.3109,0.1,26,82.4
2018-09-16,Guarapiranga,51.1,0.1,87.49925,0.4,23.6,79
2018-09-16,Cotia,45.6,-0.1,7.51753,1.2,18.2,85.3
2018-09-16,Rio Grande,77.3,0.2,86.70788,0.4,28.2,97.3
2018-09-16,Rio Claro,42.8,-0.3,5.85525,0,50.5,145.3
2018-09-16,São Lourenço,25.9,0.1,22.98608,0.8,25,119
2018-09-15,Cantareira,35,0,343.69463,12.1,32.6,87.1
2018-09-15,Alto Tietê,47.4,-0.1,265.57929,17.4,25.9,82.4
2018-09-15,Guarapiranga,51,0.1,87.26976,15,23.2,79
2018-09-15,Cotia,45.7,0,7.54141,9.6,17,85.3
2018-09-15,Rio Grande,77.1,0.2,86.54448,17.6,27.8,97.3
2018-09-15,Rio Claro,43.1,-0.6,5.88695,25.2,50.5,145.3
2018-09-15,São Lourenço,25.8,0,22.90724,14.2,24.2,119
2018-09-14,Cantareira,35,-0.2,344.05552,1.7,20.5,87.1
2018-09-14,Alto Tietê,47.5,-0.1,265.89552,1.8,8.5,82.4
2018-09-14,Guarapiranga,50.9,-0.4,87.20094,4.8,8.2,79
2018-09-14,Cotia,45.7,-0.2,7.54141,3.6,7.4,85.3
2018-09-14,Rio Grande,76.9,0,86.21823,3.4,10.2,97.3
2018-09-14,Rio Claro,43.7,-0.6,5.97211,0.8,25.3,145.3
2018-09-14,São Lourenço,25.8,-0.2,22.90724,5,10,119
2018-09-13,Cantareira,35.2,-0.2,345.58843,0,18.8,87.1
2018-09-13,Alto Tietê,47.6,-0.1,266.67247,0.1,6.7,82.4
2018-09-13,Guarapiranga,51.3,-0.3,87.82088,0,3.4,79
2018-09-13,Cotia,45.9,-0.4,7.56534,0,3.8,85.3
2018-09-13,Rio Grande,76.9,0,86.23453,0,6.8,97.3
2018-09-13,Rio Claro,44.3,-0.9,6.05817,0.2,24.5,145.3
2018-09-13,São Lourenço,26,-0.2,23.06496,0.2,5,119
2018-09-12,Cantareira,35.4,-0.1,347.45542,0,18.8,87.1
2018-09-12,Alto Tietê,47.7,-0.2,267.52031,0,6.6,82.4
2018-09-12,Guarapiranga,51.6,-0.3,88.41918,0,3.4,79
2018-09-12,Cotia,46.3,-0.4,7.63738,0,3.8,85.3
2018-09-12,Rio Grande,76.9,0,86.28342,0.6,6.8,97.3
2018-09-12,Rio Claro,45.2,-1,6.17801,0,24.3,145.3
2018-09-12,São Lourenço,26.2,-0.4,23.30172,0,4.8,119
2018-09-11,Cantareira,35.5,-0.2,349.04286,0,18.8,87.1
2018-09-11,Alto Tietê,47.9,-0.1,268.34143,0,6.6,82.4
2018-09-11,Guarapiranga,51.9,-0.3,88.8803,0,3.4,79
2018-09-11,Cotia,46.7,-0.3,7.70979,0,3.8,85.3
2018-09-11,Rio Grande,76.9,-0.1,86.31603,0,6.2,97.3
2018-09-11,Rio Claro,46.2,-0.9,6.31073,0.2,24.3,145.3
2018-09-11,São Lourenço,26.6,-0.3,23.61773,0,4.8,119
2018-09-10,Cantareira,35.7,-0.1,350.59433,0,18.8,87.1
2018-09-10,Alto Tietê,48,-0.2,269.20624,0.1,6.5,82.4
2018-09-10,Guarapiranga,52.2,-0.3,89.34219,0,3.4,79
2018-09-10,Cotia,47,-0.3,7.7582700000000004,0,3.8,85.3
2018-09-10,Rio Grande,77,-0.1,86.38127,0,6.2,97.3
2018-09-10,Rio Claro,47.1,-0.8,6.43423,0.2,24.1,145.3
2018-09-10,São Lourenço,26.9,-0.3,23.93412,0,4.8,119
2018-09-09,Cantareira,35.8,-0.2,352.05143,0,18.8,87.1
2018-09-09,Alto Tietê,48.2,-0.2,270.0516,0,6.4,82.4
2018-09-09,Guarapiranga,52.5,-0.2,89.80484,0,3.4,79
2018-09-09,Cotia,47.3,-0.3,7.80693,0.2,3.8,85.3
2018-09-09,Rio Grande,77.1,0,86.44653,0,6.2,97.3
2018-09-09,Rio Claro,47.9,-0.6,6.54806,0,23.9,145.3
2018-09-09,São Lourenço,27.2,-0.3,24.17167,0,4.8,119
2018-09-08,Cantareira,36,-0.1,353.42627,0,18.8,87.1
2018-09-08,Alto Tietê,48.4,-0.1,270.95995,0.1,6.4,82.4
2018-09-08,Guarapiranga,52.7,-0.3,90.26825,0,3.4,79
2018-09-08,Cotia,47.6,-0.3,7.85575,0,3.6,85.3
2018-09-08,Rio Grande,77.1,0.2,86.54448,0,6.2,97.3
2018-09-08,Rio Claro,48.5,-0.8,6.62862,0.2,23.9,145.3
2018-09-08,São Lourenço,27.5,-0.2,24.40944,0,4.8,119
2018-09-07,Cantareira,36.1,-0.2,354.86544,0,18.8,87.1
2018-09-07,Alto Tietê,48.5,-0.2,271.81403,0.1,6.3,82.4
2018-09-07,Guarapiranga,53,-0.4,90.77887,0,3.4,79
2018-09-07,Cotia,47.9,-0.3,7.90474,0.2,3.6,85.3
2018-09-07,Rio Grande,76.9,0,86.29973,0,6.2,97.3
2018-09-07,Rio Claro,49.3,-0.1,6.73327,0,23.7,145.3
2018-09-07,São Lourenço,27.7,-0.3,24.64743,0,4.8,119
2018-09-06,Cantareira,36.3,-0.1,356.11213,0,18.8,87.1
2018-09-06,Alto Tietê,48.7,-0.1,272.59946,0.8,6.2,82.4
2018-09-06,Guarapiranga,53.4,-0.3,91.43007,1,3.4,79
2018-09-06,Cotia,48.2,-0.3,7.95389,0.4,3.4,85.3
2018-09-06,Rio Grande,76.9,0,86.21823,2.6,6.2,97.3
2018-09-06,Rio Claro,49.4,0.3,6.74498,12,23.7,145.3
2018-09-06,São Lourenço,28,-0.3,24.88564,0,4.8,119
2018-09-05,Cantareira,36.4,-0.1,357.22913,18.5,18.8,87.1
2018-09-05,Alto Tietê,48.8,-0.1,273.27936,4.7,5.4,82.4
2018-09-05,Guarapiranga,53.7,-0.1,91.89612,1.6,2.4,79
2018-09-05,Cotia,48.5,-0.3,8.00569,2.6,3,85.3
2018-09-05,Rio Grande,76.9,0,86.21823,2.2,3.6,97.3
2018-09-05,Rio Claro,49.1,-0.4,6.70991,11,11.7,145.3
2018-09-05,São Lourenço,28.3,-0.3,25.12408,4.6,4.8,119
2018-09-04,Cantareira,36.5,-0.1,358.05565,0.3,0.3,87.1
2018-09-04,Alto Tietê,48.9,-0.2,273.95409,0,0.7,82.4
2018-09-04,Guarapiranga,53.8,-0.7,92.15276,0.2,0.8,79
2018-09-04,Cotia,48.8,-0.5,8.05272,0.4,0.4,85.3
2018-09-04,Rio Grande,76.9,-0.2,86.31603,0,1.4,97.3
2018-09-04,Rio Claro,49.5,-1,6.76843,0.2,0.7,145.3
2018-09-04,São Lourenço,28.6,-0.3,25.44236,0.2,0.2,119
2018-09-03,Cantareira,36.6,-0.1,359.52643,0,0,87.1
2018-09-03,Alto Tietê,49.1,-0.1,274.87812,0.6,0.7,82.4
2018-09-03,Guarapiranga,54.5,-0.5,93.22841,0.6,0.6,79
2018-09-03,Cotia,49.3,-0.4,8.13226,0,0,85.3
2018-09-03,Rio Grande,77.1,-0.1,86.46285,1.4,1.4,97.3
2018-09-03,Rio Claro,50.5,-0.6,6.89849,0.5,0.5,145.3
2018-09-03,São Lourenço,28.9,-0.2,25.68133,0,0,119
2018-09-02,Cantareira,36.7,-0.2,360.62482,0,0,87.1
2018-09-02,Alto Tietê,49.2,-0.2,275.94134,0.1,0.1,82.4
2018-09-02,Guarapiranga,55,-0.6,94.23743,0,0,79
2018-09-02,Cotia,49.7,-0.3,8.20222,0,0,85.3
2018-09-02,Rio Grande,77.2,-0.1,86.60982,0,0,97.3
2018-09-02,Rio Claro,51.1,-0.6,6.98222,0,0,145.3
2018-09-02,São Lourenço,29.1,-0.3,25.84078,0,0,119
2018-09-01,Cantareira,36.9,-0.1,361.93423,0,0,87.1
2018-09-01,Alto Tietê,49.4,-0.2,276.96488,0,0,82.4
2018-09-01,Guarapiranga,55.6,-0.5,95.17907,0,0,79
2018-09-01,Cotia,50,-0.3,8.2524,0,0,85.3
2018-09-01,Rio Grande,77.3,-0.1,86.70788,0,0,97.3
2018-09-01,Rio Claro,51.7,-0.6,7.06669,0,0,145.3
2018-09-01,São Lourenço,29.4,-0.1,26.08014,0,0,119
2018-08-31,Cantareira,37,-0.1,363.29206,0,73.5,34.5
2018-08-31,Alto Tietê,49.6,-0.1,277.7665,0,43.6,36.3
2018-08-31,Guarapiranga,56.1,-0.5,96.1236,0,32.4,40.1
2018-08-31,Cotia,50.3,-0.3,8.30275,0.2,38.4,37.2
2018-08-31,Rio Grande,77.4,0,86.77328,0.2,53.4,48.4
2018-08-31,Rio Claro,52.3,-0.7,7.15192,0,128.1,95.2
2018-08-31,São Lourenço,29.5,-0.2,26.23985,0,52.1,62.7
2018-08-30,Cantareira,37.1,-0.2,364.64143,0.1,73.5,34.5
2018-08-30,Alto Tietê,49.7,-0.2,278.55364,0.1,43.6,36.3
2018-08-30,Guarapiranga,56.6,-0.2,96.83386,0,32.4,40.1
2018-08-30,Cotia,50.6,-0.3,8.35326,0,38.2,37.2
2018-08-30,Rio Grande,77.4,0,86.87145,0,53.2,48.4
2018-08-30,Rio Claro,53,-0.8,7.23791,0,128.1,95.2
2018-08-30,São Lourenço,29.7,-0.1,26.39966,0,52.1,62.7
2018-08-29,Cantareira,37.3,-0.1,366.0218,0,73.4,34.5
2018-08-29,Alto Tietê,49.9,-0.1,279.33703,0.1,43.5,36.3
2018-08-29,Guarapiranga,56.8,-0.5,97.30826,0,32.4,40.1
2018-08-29,Cotia,50.9,-0.2,8.40395,0,38.2,37.2
2018-08-29,Rio Grande,77.4,0.1,86.87145,0,53.2,48.4
2018-08-29,Rio Claro,53.8,-0.3,7.34959,0.5,128.1,95.2
2018-08-29,São Lourenço,29.8,0.1,26.4796,0,52.1,62.7
2018-08-28,Cantareira,37.4,-0.2,367.26946,0,73.4,34.5
2018-08-28,Alto Tietê,50,-0.1,280.17208,0,43.4,36.3
2018-08-28,Guarapiranga,57.3,-0.4,98.02118,0,32.4,40.1
2018-08-28,Cotia,51.1,-0.3,8.42936,0.2,38.2,37.2
2018-08-28,Rio Grande,77.3,0.2,86.70788,0,53.2,48.4
2018-08-28,Rio Claro,54.1,-0.5,7.38709,5.7,127.6,95.2
2018-08-28,São Lourenço,29.7,0.2,26.39966,0.2,52.1,62.7
2018-08-27,Cantareira,37.6,-0.1,368.79004,0,73.4,34.5
2018-08-27,Alto Tietê,50.1,-0.2,280.8818,0.1,43.4,36.3
2018-08-27,Guarapiranga,57.7,-0.4,98.73567,0.2,32.4,40.1
2018-08-27,Cotia,51.4,-0.3,8.4803,0,38,37.2
2018-08-27,Rio Grande,77.1,0,86.54448,1.2,53.2,48.4
2018-08-27,Rio Claro,54.6,-0.6,7.46253,16.2,121.9,95.2
2018-08-27,São Lourenço,29.5,0.1,26.15998,2.3,51.9,62.7
2018-08-26,Cantareira,37.7,-0.2,370.31794,0.6,73.4,34.5
2018-08-26,Alto Tietê,50.3,-0.1,281.51352,0.3,43.3,36.3
2018-08-26,Guarapiranga,58.1,-0.3,99.45172,0.6,32.2,40.1
2018-08-26,Cotia,51.7,-0.2,8.53142,0,38,37.2
2018-08-26,Rio Grande,77.1,0,86.54448,1.4,52,48.4
2018-08-26,Rio Claro,55.2,-0.7,7.53854,4.5,105.7,95.2
2018-08-26,São Lourenço,29.4,0,26.08014,1,49.6,62.7
2018-08-25,Cantareira,37.9,-0.1,371.88663,9.1,72.8,34.5
2018-08-25,Alto Tietê,50.4,-0.1,282.29343,6.6,43,36.3
2018-08-25,Guarapiranga,58.4,-0.4,99.92995,5.6,31.6,40.1
2018-08-25,Cotia,51.9,-0.3,8.55704,7.4,38,37.2
2018-08-25,Rio Grande,77.1,0.1,86.54448,9.6,50.6,48.4
2018-08-25,Rio Claro,55.9,-0.9,7.64077,6.2,101.2,95.2
2018-08-25,São Lourenço,29.4,-0.1,26.08014,21.6,48.6,62.7
2018-08-24,Cantareira,38,-0.2,373.29059,0,63.7,34.5
2018-08-24,Alto Tietê,50.5,-0.2,283.141,0,36.3,36.3
2018-08-24,Guarapiranga,58.8,-0.5,100.64858,0,26,40.1
2018-08-24,Cotia,52.2,-0.3,8.60841,0.4,30.6,37.2
2018-08-24,Rio Grande,77,0,86.38127,0,41,48.4
2018-08-24,Rio Claro,56.8,-0.7,7.757,0,95,95.2
2018-08-24,São Lourenço,29.5,-0.1,26.15998,0,27,62.7
2018-08-23,Cantareira,38.2,-0.1,374.88022,0,63.7,34.5
2018-08-23,Alto Tietê,50.7,-0.1,283.89341,0,36.3,36.3
2018-08-23,Guarapiranga,59.3,-0.3,101.46488,0.2,26,40.1
2018-08-23,Cotia,52.5,-0.3,8.65996,0.4,30.2,37.2
2018-08-23,Rio Grande,77,0,86.38127,0,41,48.4
2018-08-23,Rio Claro,57.5,-0.6,7.86141,1.5,95,95.2
2018-08-23,São Lourenço,29.6,-0.1,26.31974,0,27,62.7
2018-08-22,Cantareira,38.3,-0.2,376.35086,0,63.7,34.5
2018-08-22,Alto Tietê,50.8,-0.1,284.55059,0,36.3,36.3
2018-08-22,Guarapiranga,59.6,-0.3,102.09041,0,25.8,40.1
2018-08-22,Cotia,52.8,-0.3,8.71167,0,29.8,37.2
2018-08-22,Rio Grande,77,0,86.38127,0,41,48.4
2018-08-22,Rio Claro,58.1,-0.8,7.94039,1,93.5,95.2
2018-08-22,São Lourenço,29.7,-0.1,26.39966,0,27,62.7
2018-08-21,Cantareira,38.5,-0.2,377.89954,0,63.7,34.5
2018-08-21,Alto Tietê,50.9,-0.1,285.18857,0,36.3,36.3
2018-08-21,Guarapiranga,59.9,-0.3,102.57237,0,25.8,40.1
2018-08-21,Cotia,53.1,-0.3,8.76356,0,29.8,37.2
2018-08-21,Rio Grande,77,0,86.38127,0,41,48.4
2018-08-21,Rio Claro,58.9,-0.9,8.04662,0.2,92.5,95.2
2018-08-21,São Lourenço,29.8,0,26.4796,0,27,62.7
2018-08-20,Cantareira,38.7,-0.1,379.81758,0,63.7,34.5
2018-08-20,Alto Tietê,51,-0.2,285.86967,0,36.3,36.3
2018-08-20,Guarapiranga,60.2,0,103.05498,0,25.8,40.1
2018-08-20,Cotia,53.4,-0.2,8.81563,0.2,29.8,37.2
2018-08-20,Rio Grande,77,0.1,86.38127,0,41,48.4
2018-08-20,Rio Claro,59.8,-0.4,8.16737,0.2,92.3,95.2
2018-08-20,São Lourenço,29.8,0.3,26.4796,0,27,62.7
2018-08-19,Cantareira,38.8,-0.2,381.52908,0,63.7,34.5
2018-08-19,Alto Tietê,51.2,-0.1,286.62355,0.1,36.3,36.3
2018-08-19,Guarapiranga,60.2,-0.3,103.05498,0,25.8,40.1
2018-08-19,Cotia,53.6,-0.3,8.84172,0,29.6,37.2
2018-08-19,Rio Grande,76.9,0.3,86.21823,0,41,48.4
2018-08-19,Rio Claro,60.2,-0.1,8.22146,0.2,92.1,95.2
2018-08-19,São Lourenço,29.5,0.5,26.23985,0.2,27,62.7
2018-08-18,Cantareira,39,-0.2,383.14656,0,63.7,34.5
2018-08-18,Alto Tietê,51.3,-0.1,287.27205,0.3,36.2,36.3
2018-08-18,Guarapiranga,60.5,-0.1,103.53826,0,25.8,40.1
2018-08-18,Cotia,53.9,-0.2,8.89404,0.6,29.6,37.2
2018-08-18,Rio Grande,76.6,0.8,85.8927,0.6,41,48.4
2018-08-18,Rio Claro,60.3,-0.3,8.23502,5.6,91.9,95.2
2018-08-18,São Lourenço,29,0.2,25.76104,1.2,26.8,62.7
2018-08-17,Cantareira,39.2,-0.1,384.6451,0,63.7,34.5
2018-08-17,Alto Tietê,51.4,-0.1,287.8648,0.4,35.9,36.3
2018-08-17,Guarapiranga,60.6,-0.2,103.78015,0.6,25.8,40.1
2018-08-17,Cotia,54.1,-0.1,8.92027,0.2,29,37.2
2018-08-17,Rio Grande,75.8,0.2,85.08202,9.4,40.4,48.4
2018-08-17,Rio Claro,60.6,-0.7,8.27582,11.2,86.3,95.2
2018-08-17,São Lourenço,28.8,-0.2,25.60165,0.2,25.6,62.7
2018-08-16,Cantareira,39.3,-0.1,386.0328,0,63.7,34.5
2018-08-16,Alto Tietê,51.5,-0.1,288.39098,0.7,35.5,36.3
2018-08-16,Guarapiranga,60.8,-0.1,104.0222,0,25.2,40.1
2018-08-16,Cotia,54.2,-0.4,8.94654,0.4,28.8,37.2
2018-08-16,Rio Grande,75.6,0,84.759,0.2,31,48.4
2018-08-16,Rio Claro,61.3,-0.8,8.37158,5.2,75.1,95.2
2018-08-16,São Lourenço,29,-0.1,25.76104,0.2,25.4,62.7
2018-08-15,Cantareira,39.4,-0.1,387.24672,0,63.7,34.5
2018-08-15,Alto Tietê,51.6,-0.1,288.97806,0.2,34.8,36.3
2018-08-15,Guarapiranga,60.9,-0.2,104.26441,0,25.2,40.1
2018-08-15,Cotia,54.6,-0.3,8.99921,0.2,28.4,37.2
2018-08-15,Rio Grande,75.6,-0.1,84.83969,0,30.8,48.4
2018-08-15,Rio Claro,62.1,-0.8,8.48202,0.2,69.9,95.2
2018-08-15,São Lourenço,29.1,-0.2,25.84078,0,25.2,62.7
2018-08-14,Cantareira,39.5,-0.2,388.40756,0,63.7,34.5
2018-08-14,Alto Tietê,51.7,-0.1,289.60812,0.1,34.6,36.3
2018-08-14,Guarapiranga,61.1,-0.4,104.60378,0,25.2,40.1
2018-08-14,Cotia,54.9,-0.3,9.05205,0,28.2,37.2
2018-08-14,Rio Grande,75.7,0,84.92042,0,30.8,48.4
2018-08-14,Rio Claro,62.9,-0.7,8.59354,0,69.7,95.2
2018-08-14,São Lourenço,29.3,-0.2,26.00033,0,25.2,62.7
2018-08-13,Cantareira,39.7,-0.1,389.84117,0,63.7,34.5
2018-08-13,Alto Tietê,51.8,-0.1,290.32804,0,34.5,36.3
2018-08-13,Guarapiranga,61.5,-0.1,105.23489,0,25.2,40.1
2018-08-13,Cotia,55.2,-0.3,9.10507,0,28.2,37.2
2018-08-13,Rio Grande,75.7,-0.1,84.92042,0,30.8,48.4
2018-08-13,Rio Claro,63.6,-0.5,8.69199,0,69.7,95.2
2018-08-13,São Lourenço,29.5,0,26.15998,0,25.2,62.7
2018-08-12,Cantareira,39.8,0,390.74188,0,63.7,34.5
2018-08-12,Alto Tietê,51.9,-0.1,290.90271,0.1,34.4,36.3
2018-08-12,Guarapiranga,61.6,-0.3,105.47791,0,25.2,40.1
2018-08-12,Cotia,55.5,-0.5,9.15826,0,28.2,37.2
2018-08-12,Rio Grande,75.8,0,84.98504,0,30.8,48.4
2018-08-12,Rio Claro,64.1,-0.6,8.76283,0.2,69.7,95.2
